,ctx_lens,batch_size,nhead,kv_lora_rank,qk_nope_head_dim,qk_rope_head_dim,v_head_dim,dtype,kvtype,page_size,varlen,mtp,prefill:ck_192,prefill:asm_576,decode:flops_1,decode:bytes_1,decode:err_1,decode:asm_576_1,decode:TFLOPS_1,decode:TB/s_1,decode:flops_auto,decode:bytes_auto,decode:err_auto,decode:asm_576_auto,decode:TFLOPS_auto,decode:TB/s_auto,decode:flops_2,decode:bytes_2,decode:err_2,decode:asm_576_2,decode:TFLOPS_2,decode:TB/s_2,decode:flops_3,decode:bytes_3,decode:err_3,decode:asm_576_3,decode:TFLOPS_3,decode:TB/s_3,decode:flops_4,decode:bytes_4,decode:err_4,decode:asm_576_4,decode:TFLOPS_4,decode:TB/s_4,decode:flops_5,decode:bytes_5,decode:err_5,decode:asm_576_5,decode:TFLOPS_5,decode:TB/s_5,decode:flops_6,decode:bytes_6,decode:err_6,decode:asm_576_6,decode:TFLOPS_6,decode:TB/s_6,decode:flops_7,decode:bytes_7,decode:err_7,decode:asm_576_7,decode:TFLOPS_7,decode:TB/s_7,decode:flops_8,decode:bytes_8,decode:err_8,decode:asm_576_8,decode:TFLOPS_8,decode:TB/s_8,decode:flops_9,decode:bytes_9,decode:err_9,decode:asm_576_9,decode:TFLOPS_9,decode:TB/s_9,decode:flops_10,decode:bytes_10,decode:err_10,decode:asm_576_10,decode:TFLOPS_10,decode:TB/s_10,decode:flops_11,decode:bytes_11,decode:err_11,decode:asm_576_11,decode:TFLOPS_11,decode:TB/s_11,decode:flops_12,decode:bytes_12,decode:err_12,decode:asm_576_12,decode:TFLOPS_12,decode:TB/s_12,decode:flops_13,decode:bytes_13,decode:err_13,decode:asm_576_13,decode:TFLOPS_13,decode:TB/s_13,decode:flops_14,decode:bytes_14,decode:err_14,decode:asm_576_14,decode:TFLOPS_14,decode:TB/s_14,decode:flops_15,decode:bytes_15,decode:err_15,decode:asm_576_15,decode:TFLOPS_15,decode:TB/s_15,decode:flops_16,decode:bytes_16,decode:err_16,decode:asm_576_16,decode:TFLOPS_16,decode:TB/s_16
40,3200,1,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,148.54527000000004,543.0641400000001,111411200,3721216,0,"(90.37599000000002,)","(1.23275219447112,)","(0.041174829730772515,)",111411200,3721216,0,"(24.521710000000002,)","(4.543369936272796,)","(0.15175189658469984,)",111411200,3721216,0,"(52.66621999999996,)","(2.1154204725533767,)","(0.07065659923951259,)",111411200,3721216,0,"(39.89377000000019,)","(2.792696704272358,)","(0.09327812337615578,)",111411200,3721216,0,"(33.87335000000001,)","(3.289051717648239,)","(0.10985674578983179,)",111411200,3721216,0,"(29.523330000000023,)","(3.773666452937386,)","(0.1260432342828535,)",111411200,3721216,0,"(28.746919999999953,)","(3.8755873672727437,)","(0.12944746776350322,)",111411200,3721216,0,"(26.857710000000008,)","(4.148201764037216,)","(0.1385529890671989,)",111411200,3721216,0,"(26.300109999999968,)","(4.236149582644336,)","(0.1414905108761904,)",111411200,3721216,0,"(24.944110000000055,)","(4.466433157967944,)","(0.14918215161815723,)",111411200,3721216,0,"(24.278500000000022,)","(4.588883168235266,)","(0.15327207199785806,)",111411200,3721216,0,"(23.550100000000093,)","(4.730816429654208,)","(0.15801274729194295,)",111411200,3721216,0,"(23.877699999999933,)","(4.665910033210918,)","(0.1558448259254455,)",111411200,3721216,0,"(23.471700000000148,)","(4.746618267956701,)","(0.15854054031024495,)",111411200,3721216,0,"(23.63250999999991,)","(4.714319384610454,)","(0.15746173385730142,)",111411200,3721216,0,"(24.274509999999935,)","(4.589637442733151,)","(0.153297265320701,)",111411200,3721216,0,"(24.50371000000012,)","(4.546707416958471,)","(0.15186337089363128,)"
41,3200,3,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,329.62052999999986,1245.7935499999994,334233600,11163648,0,"(92.54038999999995,)","(3.61175914646567,)","(0.12063541119720814,)",334233600,11163648,0,"(25.431299999999847,)","(13.142607731417664,)","(0.43897276191150536,)",334233600,11163648,0,"(53.33902999999984,)","(6.266210690370654,)","(0.2092960445662404,)",334233600,11163648,0,"(40.78017,)","(8.19598348903401,)","(0.2737518749921837,)",334233600,11163648,0,"(34.72573999999999,)","(9.624952556806567,)","(0.321480492568337,)",334233600,11163648,0,"(30.454530000000013,)","(10.974840196187557,)","(0.3665677322881028,)",334233600,11163648,0,"(29.096529999999913,)","(11.487060484532039,)","(0.38367626655137343,)",334233600,11163648,0,"(27.570920000000168,)","(12.12268578632842,)","(0.404906619002918,)",334233600,11163648,0,"(26.616509999999998,)","(12.557378859963235,)","(0.4194256872895808,)",334233600,11163648,0,"(26.24971999999996,)","(12.732844388435401,)","(0.4252863649593221,)",334233600,11163648,0,"(24.019299999999912,)","(13.91520985207734,)","(0.4647782408313332,)",334233600,11163648,0,"(24.959700000000012,)","(13.390930179449265,)","(0.44726691426579623,)",334233600,11163648,0,"(25.171710000000022,)","(13.278144393050757,)","(0.4434997860693608,)",334233600,11163648,0,"(24.73411000000009,)","(13.513063538570774,)","(0.4513462582643952,)",334233600,11163648,0,"(24.868509999999933,)","(13.440033198611452,)","(0.44890699121097444,)",334233600,11163648,0,"(25.186509999999906,)","(13.270341940983537,)","(0.44323917843321853,)",334233600,11163648,0,"(25.294109999999947,)","(13.213890506525065,)","(0.44135365901389784,)"
42,3200,5,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,496.80377000000016,1948.0989799999998,557056000,18606080,0,"(97.47522000000009,)","(5.714847322221991,)","(0.1908801026558338,)",557056000,18606080,0,"(26.584520000000047,)","(20.954149256785488,)","(0.6998839926393242,)",557056000,18606080,0,"(56.18184000000005,)","(9.915232395378995,)","(0.3311760526177139,)",557056000,18606080,0,"(42.646979999999985,)","(13.062026900849725,)","(0.43628130291992556,)",557056000,18606080,0,"(36.12696000000003,)","(15.419398698368186,)","(0.515019254318658,)",557056000,18606080,0,"(31.82574000000017,)","(17.503316497903807,)","(0.5846236411156472,)",557056000,18606080,0,"(30.270130000000226,)","(18.40282813453381,)","(0.6146679911847046,)",557056000,18606080,0,"(28.831319999999977,)","(19.321210405905816,)","(0.6453426343296116,)",557056000,18606080,0,"(27.82251999999993,)","(20.021766540198424,)","(0.6687417243297892,)",557056000,18606080,0,"(27.12652000000011,)","(20.53547598438715,)","(0.6858999974932253,)",557056000,18606080,0,"(25.714110000000073,)","(21.663436922374466,)","(0.7235747222050442,)",557056000,18606080,0,"(26.4177100000001,)","(21.086460559980328,)","(0.7043032874537547,)",557056000,18606080,0,"(26.68132000000007,)","(20.878127468955757,)","(0.6973448090274376,)",557056000,18606080,0,"(25.052899999999973,)","(22.23519033724641,)","(0.7426717066686899,)",557056000,18606080,0,"(25.472909999999864,)","(21.868565468177877,)","(0.7304261664646913,)",557056000,18606080,0,"(26.06930999999986,)","(21.368267898153153,)","(0.7137158597600052,)",557056000,18606080,0,"(26.976520000000054,)","(20.649661260978025,)","(0.6897138696911226,)"
43,3200,16,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,1556.2333100000005,5930.777349999998,1782579200,59539456,0,"(99.60602999999992,)","(17.896298045409516,)","(0.5977495137593583,)",1782579200,59539456,0,"(32.07613999999985,)","(55.57337011248885,)","(1.856191424529269,)",1782579200,59539456,0,"(58.37905000000008,)","(30.534570192560476,)","(1.0198770963213672,)",1782579200,59539456,0,"(44.825390000000006,)","(39.76717659344402,)","(1.328252938792055,)",1782579200,59539456,0,"(39.35016999999996,)","(45.30041928662574,)","(1.5130673133051282,)",1782579200,59539456,0,"(34.64734999999997,)","(51.44922194626722,)","(1.71844184331558,)",1782579200,59539456,0,"(33.766540000000056,)","(52.79128983899437,)","(1.7632678977472935,)",1782579200,59539456,0,"(32.6141499999999,)","(54.6566199027111,)","(1.825571293441656,)",1782579200,59539456,0,"(31.81613000000003,)","(56.02753068962185,)","(1.871360721747112,)",1782579200,59539456,0,"(30.639330000000065,)","(58.179444524406904,)","(1.9432362261185174,)",1782579200,59539456,0,"(29.71211999999985,)","(59.995018867721626,)","(2.0038777441663638,)",1782579200,59539456,0,"(29.865719999999946,)","(59.686463276291455,)","(1.9935717605334848,)",1782579200,59539456,0,"(30.562140000000017,)","(58.32638683024157,)","(1.9481442071792083,)",1782579200,59539456,0,"(29.996929999999992,)","(59.4253878646915,)","(1.984851649818832,)",1782579200,59539456,0,"(30.69732999999993,)","(58.069519401198875,)","(1.9395646461760725,)",1782579200,59539456,0,"(31.217730000000046,)","(57.10149969264253,)","(1.9072320761310932,)",1782579200,59539456,0,"(32.19734000000006,)","(55.36417604684103,)","(1.849204188917466,)"
44,3200,32,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,3197.11355,11712.023920000001,3565158400,119078912,0,"(101.28842999999999,)","(35.19808136032911,)","(1.175641798377169,)",3565158400,119078912,0,"(38.428559999999976,)","(92.77366625239151,)","(3.098708668760944,)",3565158400,119078912,0,"(60.98585999999974,)","(58.45877060682616,)","(1.952565922658146,)",3565158400,119078912,0,"(49.69221999999996,)","(71.74480029268167,)","(2.3963290833051953,)",3565158400,119078912,0,"(43.502190000000084,)","(81.95353843105354,)","(2.737308443551917,)",3565158400,119078912,0,"(39.750169999999905,)","(89.68913592067678,)","(2.9956830876446636,)",3565158400,119078912,0,"(38.984969999999954,)","(91.44956120268924,)","(3.054482586494234,)",3565158400,119078912,0,"(38.11535999999978,)","(93.53600228359434,)","(3.1241712527443184,)",3565158400,119078912,0,"(38.71616999999993,)","(92.08448046384771,)","(3.075689356669325,)",3565158400,119078912,0,"(48.18179999999998,)","(73.99388150712512,)","(2.4714500496037934,)",3565158400,119078912,0,"(49.353020000000015,)","(72.2378974984712,)","(2.4127988925500397,)",3565158400,119078912,0,"(48.567009999999954,)","(73.40699787777758,)","(2.4518477048515055,)",3565158400,119078912,0,"(47.90779999999986,)","(74.41707613374044,)","(2.4855850613052644,)",3565158400,119078912,0,"(48.35780000000008,)","(73.72457804118454,)","(2.4624551158241235,)",3565158400,119078912,0,"(49.17621000000006,)","(72.49762435942085,)","(2.4214739606813915,)",3565158400,119078912,0,"(48.50860999999997,)","(73.49537329558612,)","(2.454799508788235,)",3565158400,119078912,0,"(50.92061999999998,)","(70.01404146296728,)","(2.338520465775948,)"
45,3200,64,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,6652.694529999999,23257.5423,7130316800,238157824,0,"(105.04764999999998,)","(67.87697582954023,)","(2.2671409022476947,)",7130316800,238157824,0,"(57.78905,)","(123.38525724164006,)","(4.121158316324633,)",7130316800,238157824,0,"(73.84071999999996,)","(96.56347879598145,)","(3.225291194343719,)",7130316800,238157824,0,"(61.66986000000003,)","(115.62077163787946,)","(3.8618187879784367,)",7130316800,238157824,0,"(57.06943999999992,)","(124.94106828453215,)","(4.173123549135935,)",7130316800,238157824,0,"(72.49750999999988,)","(98.35257514361544,)","(3.2850483278667144,)",7130316800,238157824,0,"(68.65150000000015,)","(103.86250555341083,)","(3.4690840549732993,)",7130316800,238157824,0,"(67.76510000000013,)","(105.22107692602809,)","(3.5144613377682545,)",7130316800,238157824,0,"(67.46108999999993,)","(105.69525040286197,)","(3.5302990805514742,)",7130316800,238157824,0,"(77.69472999999999,)","(91.77349351751401,)","(3.065302163994907,)",7130316800,238157824,0,"(76.78514000000001,)","(92.8606342320923,)","(3.1016134632299943,)",7130316800,238157824,0,"(76.80993000000011,)","(92.83066395191337,)","(3.100612433835048,)",7130316800,238157824,0,"(78.03874,)","(91.36893804282334,)","(3.0517897136729784,)",7130316800,238157824,0,"(85.62956999999999,)","(83.26932857422969,)","(2.7812568018267525,)",7130316800,238157824,0,"(85.70436999999988,)","(83.19665379956716,)","(2.77882941091569,)",7130316800,238157824,0,"(85.85517000000007,)","(83.05052334064442,)","(2.7739485461388034,)",7130316800,238157824,0,"(85.11717000000019,)","(83.77060468528246,)","(2.7979997925212916,)"
46,3200,128,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,13528.717510000011,,14260633600,476315648,0,"(131.8889499999998,)","(108.12606818084474,)","(3.611490181702112,)",14260633600,476315648,0,"(98.62163000000001,)","(144.59945145907648,)","(4.829728001859226,)",14260633600,476315648,0,"(101.74643999999984,)","(140.15855100188293,)","(4.68139866122098,)",14260633600,476315648,0,"(118.44290999999997,)","(120.40090538133524,)","(4.021478769814083,)",14260633600,476315648,0,"(111.77328,)","(127.5853549256137,)","(4.261444667276473,)",14260633600,476315648,0,"(123.7445400000001,)","(115.24252787234079,)","(3.849185168089029,)",14260633600,476315648,0,"(120.67731999999985,)","(118.17161335700874,)","(3.9470187770162664,)",14260633600,476315648,0,"(130.27575999999996,)","(109.46498105249974,)","(3.656210856110148,)",14260633600,476315648,0,"(128.94256000000016,)","(110.59679286652896,)","(3.6940142029132925,)",14260633600,476315648,0,"(139.00820000000004,)","(102.58843435135478,)","(3.426529140007567,)",14260633600,476315648,0,"(139.18860000000012,)","(102.45547120956735,)","(3.422088073304851,)",14260633600,476315648,0,"(146.56142999999997,)","(97.30140869941023,)","(3.2499385957137568,)",14260633600,476315648,0,"(146.0102299999999,)","(97.66872910206366,)","(3.2622073672509133,)",14260633600,476315648,0,"(153.68466999999987,)","(92.79151655139066,)","(3.099304881872736,)",14260633600,476315648,0,"(153.57986999999994,)","(92.85483572814591,)","(3.1014197889345794,)",14260633600,476315648,0,"(159.97029,)","(89.1455132074837,)","(2.977525689301432,)",14260633600,476315648,0,"(157.42587999999995,)","(90.58633561394102,)","(3.0256502171053463,)"
47,3200,256,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,27579.28613,,28521267200,952631296,0,"(185.0492100000001,)","(154.12801384021031,)","(5.147988991684966,)",28521267200,952631296,0,"(183.96519999999992,)","(155.0362090221412,)","(5.178323378552033,)",28521267200,952631296,0,"(198.7880599999999,)","(143.4757560388688,)","(4.792195748577659,)",28521267200,952631296,0,"(208.02730000000017,)","(137.10348209105234,)","(4.579357113225039,)",28521267200,952631296,0,"(217.15693999999974,)","(131.3394229997901,)","(4.386833301298136,)",28521267200,952631296,0,"(227.42977999999985,)","(125.40691548837631,)","(4.18868318827904,)",28521267200,952631296,0,"(236.9626199999995,)","(120.36188323711166,)","(4.020175401504263,)",28521267200,952631296,0,"(244.54825999999983,)","(116.62837920008108,)","(3.8954736214438843,)",28521267200,952631296,0,"(247.07946999999942,)","(115.43357770680043,)","(3.855566373037801,)",28521267200,952631296,0,"(257.5287200000005,)","(110.7498503467883,)","(3.6991264352962197,)",28521267200,952631296,0,"(263.4195399999997,)","(108.27316454960035,)","(3.6164033085776444,)",28521267200,952631296,0,"(270.7443700000001,)","(105.34389764041995,)","(3.5185636399382916,)",28521267200,952631296,0,"(276.45119999999974,)","(103.16926531698914,)","(3.4459293213413464,)",28521267200,952631296,0,"(284.84564000000023,)","(100.12885294645892,)","(3.344377312568306,)",28521267200,952631296,0,"(293.52207000000016,)","(97.16907215869657,)","(3.245518457947641,)",28521267200,952631296,0,"(297.6896899999997,)","(95.80871678827718,)","(3.2000815883143314,)",28521267200,952631296,0,"(302.7577099999996,)","(94.2049244592319,)","(3.1465137452651537,)"
48,5200,1,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,336.9572800000002,1184.75574,181043200,6025216,0,"(139.49340000000004,)","(1.297862121075262,)","(0.04319355611089842,)",181043200,6025216,0,"(27.57691999999999,)","(6.565026116041968,)","(0.21848763386193967,)",181043200,6025216,0,"(76.44673,)","(2.3682268685658627,)","(0.07881587610091366,)",181043200,6025216,0,"(56.15384000000002,)","(3.2240573396227212,)","(0.10729837888201409,)",181043200,6025216,0,"(45.931800000000024,)","(3.9415655384722545,)","(0.13117744133693862,)",181043200,6025216,0,"(40.78858,)","(4.438575699374677,)","(0.14771820936154187,)",181043200,6025216,0,"(36.19895999999988,)","(5.001337054987232,)","(0.1664472128481045,)",181043200,6025216,0,"(34.03695000000014,)","(5.3190194773620805,)","(0.17701985636198236,)",181043200,6025216,0,"(32.39453999999992,)","(5.58869488500224,)","(0.18599480035833243,)",181043200,6025216,0,"(30.91134000000004,)","(5.85685382775382,)","(0.1949192755797708,)",181043200,6025216,0,"(29.413329999999842,)","(6.155141223384124,)","(0.204846442072354,)",181043200,6025216,0,"(28.91812,)","(6.260545291325993,)","(0.20835434668643743,)",181043200,6025216,0,"(27.84411999999993,)","(6.50202628059355,)","(0.21639096513016087,)",181043200,6025216,0,"(28.216930000000012,)","(6.41611968417542,)","(0.21353194695524982,)",181043200,6025216,0,"(27.171320000000215,)","(6.663025572552183,)","(0.22174910898697422,)",181043200,6025216,0,"(27.26131999999987,)","(6.641028387473566,)","(0.22101703072338497,)",181043200,6025216,0,"(27.666119999999957,)","(6.5438594208367595,)","(0.2177831947522822,)"
49,5200,3,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,759.5230900000001,3002.3084500000004,543129600,18075648,0,"(149.33465000000004,)","(3.636996504160286,)","(0.12104121849818508,)",543129600,18075648,0,"(28.821730000000006,)","(18.844448268719464,)","(0.6271534706625868,)",543129600,18075648,0,"(81.75236000000001,)","(6.64359536532034,)","(0.2211024611399597,)",543129600,18075648,0,"(60.17745999999999,)","(9.025465681004151,)","(0.3003723985691653,)",543129600,18075648,0,"(49.13261999999995,)","(11.05435859109489,)","(0.36789505627829366,)",543129600,18075648,0,"(42.39099000000004,)","(12.812383008747839,)","(0.42640306348117807,)",543129600,18075648,0,"(38.22736999999999,)","(14.207872526935546,)","(0.47284571237833006,)",543129600,18075648,0,"(34.874560000000166,)","(15.573805088866997,)","(0.5183046897222477,)",543129600,18075648,0,"(33.366149999999855,)","(16.277862444423537,)","(0.5417361008087561,)",543129600,18075648,0,"(31.882139999999854,)","(17.035544038135537,)","(0.5669521556583116,)",543129600,18075648,0,"(30.904530000000086,)","(17.574433262696388,)","(0.5848866816612305,)",543129600,18075648,0,"(30.292140000000018,)","(17.929720382911203,)","(0.5967108299380628,)",543129600,18075648,0,"(29.548130000000018,)","(18.381183513136016,)","(0.6117357680502958,)",543129600,18075648,0,"(29.033730000000034,)","(18.706848896094282,)","(0.6225740888270291,)",543129600,18075648,0,"(28.716530000000184,)","(18.91348293125933,)","(0.6294509817167981,)",543129600,18075648,0,"(29.22573000000004,)","(18.5839532494141,)","(0.6184840549748449,)",543129600,18075648,0,"(28.89813000000009,)","(18.794627887686794,)","(0.6254954213300287,)"
50,5200,5,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,1273.57494,4868.626590000003,905216000,30126080,0,"(151.73186000000004,)","(5.965892726814261,)","(0.19854814934714432,)",905216000,30126080,0,"(30.39974,)","(29.777096777801386,)","(0.9909979493245665,)",905216000,30126080,0,"(82.99475999999996,)","(10.906905448006603,)","(0.36298773561126046,)",905216000,30126080,0,"(61.32387000000001,)","(14.761234083889356,)","(0.49126188546156657,)",905216000,30126080,0,"(49.93542000000003,)","(18.127733780951466,)","(0.60330082334343,)",905216000,30126080,0,"(43.35059000000012,)","(20.881284430038843,)","(0.6949404840856819,)",905216000,30126080,0,"(39.80817000000001,)","(22.739452730431964,)","(0.756781334082928,)",905216000,30126080,0,"(36.738159999999986,)","(24.639666221716066,)","(0.8200214708629939,)",905216000,30126080,0,"(35.46935999999991,)","(25.52106945262058,)","(0.8493550489774858,)",905216000,30126080,0,"(33.12894000000002,)","(27.32402545931139,)","(0.909358403860793,)",905216000,30126080,0,"(32.96133999999987,)","(27.462961153885235,)","(0.9139822592164067,)",905216000,30126080,0,"(32.029740000000004,)","(28.261734250730722,)","(0.9405658616023732,)",905216000,30126080,0,"(30.434530000000123,)","(29.743058295955166,)","(0.9898651301662906,)",905216000,30126080,0,"(31.040540000000075,)","(29.16237926273183,)","(0.9705398166397855,)",905216000,30126080,0,"(29.919730000000108,)","(30.254818475968758,)","(1.006896786835974,)",905216000,30126080,0,"(29.98972999999991,)","(30.1841997243724,)","(1.0045465564378235,)",905216000,30126080,0,"(30.414929999999984,)","(29.762225328153,)","(0.9905030194052729,)"
51,5200,16,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,4149.00546,15001.712870000005,2896691200,96403456,0,"(153.01226999999994,)","(18.931104021919296,)","(0.6300374211819747,)",2896691200,96403456,0,"(38.2725699999999,)","(75.68582930281418,)","(2.5188654955755583,)",2896691200,96403456,0,"(85.2059800000003,)","(33.99633687682472,)","(1.1314165508101621,)",2896691200,96403456,0,"(63.50507999999994,)","(45.61353516915501,)","(1.5180432179598873,)",2896691200,96403456,0,"(53.11982999999987,)","(54.53125885380294,)","(1.8148299043878762,)",2896691200,96403456,0,"(46.72660999999993,)","(61.992325144066825,)","(2.0631382417855724,)",2896691200,96403456,0,"(43.30538999999992,)","(66.88985366486725,)","(2.226130650249315,)",2896691200,96403456,0,"(40.76697000000007,)","(71.05485641930207,)","(2.364744203456863,)",2896691200,96403456,0,"(39.54017000000002,)","(73.25945234934495,)","(2.438114353074354,)",2896691200,96403456,0,"(38.426569999999884,)","(75.3825074681401,)","(2.508770780217966,)",2896691200,96403456,0,"(37.572159999999876,)","(77.09674397213281,)","(2.565821501877995,)",2896691200,96403456,0,"(37.08817000000006,)","(78.10283440784474,)","(2.599304737871937,)",2896691200,96403456,0,"(36.11856000000011,)","(80.19952068963966,)","(2.669083595802261,)",2896691200,96403456,0,"(36.98016,)","(78.33095367894569,)","(2.606896671079844,)",2896691200,96403456,0,"(36.218960000000024,)","(79.9772053090425,)","(2.661684819221754,)",2896691200,96403456,0,"(37.567359999999866,)","(77.10659466089739,)","(2.5661493381488705,)",2896691200,96403456,0,"(38.46536999999984,)","(75.30646916954166,)","(2.5062401843528455,)"
52,5200,32,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,8490.339970000005,29718.448409999997,5793382400,192806912,0,"(154.68868000000023,)","(37.4518833569463,)","(1.246419013983439,)",5793382400,192806912,0,"(51.19382000000003,)","(113.16565944873808,)","(3.766214593870899,)",5793382400,192806912,0,"(88.91878000000003,)","(65.15364245888212,)","(2.1683485985750135,)",5793382400,192806912,0,"(69.70110999999984,)","(83.1175055892225,)","(2.7661957176865686,)",5793382400,192806912,0,"(64.16308000000008,)","(90.29152590555181,)","(3.0049510092096536,)",5793382400,192806912,0,"(56.27864000000003,)","(102.94105188042919,)","(3.4259341021744643,)",5793382400,192806912,0,"(52.04102999999999,)","(111.32336158604089,)","(3.704901920657605,)",5793382400,192806912,0,"(50.02622000000001,)","(115.80691885175412,)","(3.8541171409712742,)",5793382400,192806912,0,"(51.27182000000003,)","(112.99350013321153,)","(3.7604850383700033,)",5793382400,192806912,0,"(68.09030000000016,)","(85.08381370033598,)","(2.831635519303037,)",5793382400,192806912,0,"(65.36189000000005,)","(88.63547856403778,)","(2.9498368544728417,)",5793382400,192806912,0,"(63.28627999999999,)","(91.54247018469091,)","(3.0465831140651662,)",5793382400,192806912,0,"(62.53546999999999,)","(92.64154247181641,)","(3.0831608365620347,)",5793382400,192806912,0,"(61.96186999999998,)","(93.49915359236255,)","(3.111702600325007,)",5793382400,192806912,0,"(62.223870000000076,)","(93.1054657963253,)","(3.098600456705759,)",5793382400,192806912,0,"(61.59187000000011,)","(94.06082978159277,)","(3.130395488885135,)",5793382400,192806912,0,"(62.806669999999976,)","(92.24151511296495,)","(3.0698477088500327,)"
53,5200,64,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,17136.507460000008,,11586764800,385613824,0,"(159.35831,)","(72.70888352166888,)","(2.419791123537894,)",11586764800,385613824,0,"(80.81476000000009,)","(143.37436379196063,)","(4.771576677329731,)",11586764800,385613824,0,"(107.36007000000001,)","(107.9243409584215,)","(3.5917806685483717,)",11586764800,385613824,0,"(89.92479999999999,)","(128.84949201999896,)","(4.288181057950644,)",11586764800,385613824,0,"(82.65356000000011,)","(140.18470347798672,)","(4.665423050138427,)",11586764800,385613824,0,"(103.25125999999986,)","(112.21911287087455,)","(3.734713009797658,)",11586764800,385613824,0,"(96.42482999999994,)","(120.16370472211365,)","(3.9991133404124253,)",11586764800,385613824,0,"(93.09121000000009,)","(124.46679767080037,)","(4.1423226102657775,)",11586764800,385613824,0,"(92.20280999999991,)","(125.6660702640192,)","(4.1822350533568375,)",11586764800,385613824,0,"(106.33486999999994,)","(108.96486542937426,)","(3.6264098879323425,)",11586764800,385613824,0,"(102.90766000000018,)","(112.59380302690762,)","(3.7471829016421063,)",11586764800,385613824,0,"(102.1516500000001,)","(113.42709393338225,)","(3.7749152754752333,)",11586764800,385613824,0,"(102.37646000000012,)","(113.17801768101755,)","(3.7666258825515118,)",11586764800,385613824,0,"(113.35571000000013,)","(102.21597835697898,)","(3.4018032616089613,)",11586764800,385613824,0,"(112.14529999999986,)","(103.31921890618702,)","(3.4385197061312462,)",11586764800,385613824,0,"(111.64969999999981,)","(103.7778408719416,)","(3.4537828941770616,)",11586764800,385613824,0,"(112.3860999999999,)","(103.09784573003255,)","(3.431152286626196,)"
54,5200,128,16,512,128,64,128,torch.bfloat16,torch.bfloat16,1,False,1,34804.90978999999,,23173529600,771227648,0,"(194.5436600000001,)","(119.11737241912684,)","(3.9642908332247866,)",23173529600,771227648,0,"(151.86627999999993,)","(152.59167209468757,)","(5.07833370251777,)",23173529600,771227648,0,"(153.39908000000023,)","(151.06693990602787,)","(5.027589787370295,)",23173529600,771227648,0,"(178.39560000000012,)","(129.89967017123732,)","(4.323131557056338,)",23173529600,771227648,0,"(164.27033000000011,)","(141.06947736697177,)","(4.694868805584061,)",23173529600,771227648,0,"(179.98361000000006,)","(128.75355483757656,)","(4.284988216427039,)",23173529600,771227648,0,"(172.96518,)","(133.9780041277672,)","(4.458860725609629,)",23173529600,771227648,0,"(182.1400100000002,)","(127.2292101005154,)","(4.2342571958791435,)",23173529600,771227648,0,"(178.60039999999992,)","(129.7507150039978,)","(4.318174248209972,)",23173529600,771227648,0,"(188.59925000000004,)","(122.8718014520206,)","(4.089240270043491,)",23173529600,771227648,0,"(187.87604000000013,)","(123.34478414597191,)","(4.104981390921373,)",23173529600,771227648,0,"(197.48248,)","(117.34473660650808,)","(3.905296550863651,)",23173529600,771227648,0,"(195.61687999999998,)","(118.46385444855271,)","(3.9425414003126935,)",23173529600,771227648,0,"(204.88252000000008,)","(113.10642606309212,)","(3.7642432746336763,)",23173529600,771227648,0,"(204.2925199999998,)","(113.43307919448065,)","(3.775114468214503,)",23173529600,771227648,0,"(211.25694999999985,)","(109.69357268482773,)","(3.650661661071982,)",23173529600,771227648,0,"(210.27855000000017,)","(110.20396326681909,)","(3.6676477367758116,)"
