Addr,Instruction,Hitcount,Cycles,C++ Reference
0x7f4ced42c418,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c420,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c424,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c42c,"scratch_store_dwordx4 off, v[16:19], s39 offset:464",1700,6800,
0x7f4ced42c434,s_nop 1,1700,6800,
0x7f4ced42c438,"v_add_lshl_u32 v16, v118, v21, 1",1700,6800,
0x7f4ced42c440,"buffer_load_dwordx4 v[16:19], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42c448,s_waitcnt vmcnt(0),1700,678088,
0x7f4ced42c44c,"v_lshrrev_b32_e32 v96, 16, v16",1700,6800,
0x7f4ced42c450,"v_lshrrev_b32_e32 v97, 16, v17",1700,6800,
0x7f4ced42c454,"v_lshrrev_b32_e32 v98, 16, v18",1700,6800,
0x7f4ced42c458,"v_lshrrev_b32_e32 v99, 16, v19",1700,6800,
0x7f4ced42c45c,"v_cndmask_b32_e32 v19, 0, v19, vcc",1700,6800,
0x7f4ced42c460,"v_cndmask_b32_e32 v18, 0, v18, vcc",1700,6800,
0x7f4ced42c464,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42c468,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42c46c,"v_cndmask_b32_e32 v98, 0, v98, vcc",1700,6800,
0x7f4ced42c470,"v_cndmask_b32_e32 v99, 0, v99, vcc",1700,6800,
0x7f4ced42c474,"v_perm_b32 v19, v99, v19, s44",1700,6800,
0x7f4ced42c47c,"v_perm_b32 v18, v98, v18, s44",1700,6800,
0x7f4ced42c484,"v_cndmask_b32_e32 v97, 0, v97, vcc",1700,6800,
0x7f4ced42c488,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c490,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c494,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c49c,"scratch_store_dwordx4 off, v[16:19], s39 offset:448",1700,6800,
0x7f4ced42c4a4,s_nop 1,1700,6800,
0x7f4ced42c4a8,"v_add_lshl_u32 v16, v118, v66, 1",1700,6800,
0x7f4ced42c4b0,"buffer_load_dwordx4 v[16:19], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42c4b8,s_waitcnt vmcnt(0),1700,1188428,
0x7f4ced42c4bc,"v_lshrrev_b32_e32 v96, 16, v16",1700,6800,
0x7f4ced42c4c0,"v_lshrrev_b32_e32 v97, 16, v17",1700,6800,
0x7f4ced42c4c4,"v_lshrrev_b32_e32 v98, 16, v18",1700,6800,
0x7f4ced42c4c8,"v_lshrrev_b32_e32 v99, 16, v19",1700,6800,
0x7f4ced42c4cc,"v_cndmask_b32_e32 v19, 0, v19, vcc",1700,6800,
0x7f4ced42c4d0,"v_cndmask_b32_e32 v18, 0, v18, vcc",1700,6800,
0x7f4ced42c4d4,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42c4d8,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42c4dc,"v_cndmask_b32_e32 v98, 0, v98, vcc",1700,6800,
0x7f4ced42c4e0,"v_cndmask_b32_e32 v99, 0, v99, vcc",1700,6800,
0x7f4ced42c4e4,"v_perm_b32 v19, v99, v19, s44",1700,6800,
0x7f4ced42c4ec,"v_perm_b32 v18, v98, v18, s44",1700,6800,
0x7f4ced42c4f4,"v_cndmask_b32_e32 v97, 0, v97, vcc",1700,6800,
0x7f4ced42c4f8,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c500,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c504,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c50c,"scratch_store_dwordx4 off, v[16:19], s39 offset:432",1700,6800,
0x7f4ced42c514,s_nop 1,1700,6800,
0x7f4ced42c518,"v_add_lshl_u32 v16, v118, v110, 1",1700,6800,
0x7f4ced42c520,"buffer_load_dwordx4 v[16:19], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42c528,s_waitcnt vmcnt(0),1700,680840,
0x7f4ced42c52c,"v_lshrrev_b32_e32 v96, 16, v16",1700,6800,
0x7f4ced42c530,"v_lshrrev_b32_e32 v97, 16, v17",1700,6800,
0x7f4ced42c534,"v_lshrrev_b32_e32 v98, 16, v18",1700,6800,
0x7f4ced42c538,"v_lshrrev_b32_e32 v99, 16, v19",1700,6800,
0x7f4ced42c53c,"v_cndmask_b32_e32 v19, 0, v19, vcc",1700,6800,
0x7f4ced42c540,"v_cndmask_b32_e32 v18, 0, v18, vcc",1700,6800,
0x7f4ced42c544,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42c548,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42c54c,"v_cndmask_b32_e32 v98, 0, v98, vcc",1700,6800,
0x7f4ced42c550,"v_cndmask_b32_e32 v99, 0, v99, vcc",1700,6800,
0x7f4ced42c554,"v_perm_b32 v19, v99, v19, s44",1700,6800,
0x7f4ced42c55c,"v_perm_b32 v18, v98, v18, s44",1700,6800,
0x7f4ced42c564,"v_cndmask_b32_e32 v97, 0, v97, vcc",1700,6800,
0x7f4ced42c568,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c570,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c574,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c57c,"scratch_store_dwordx4 off, v[16:19], s39 offset:416",1700,6800,
0x7f4ced42c584,s_nop 1,1700,6800,
0x7f4ced42c588,"v_add_lshl_u32 v16, v118, v109, 1",1700,6800,
0x7f4ced42c590,"buffer_load_dwordx4 v[16:19], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42c598,s_waitcnt vmcnt(0),1700,1195816,
0x7f4ced42c59c,"v_lshrrev_b32_e32 v96, 16, v16",1700,6800,
0x7f4ced42c5a0,"v_lshrrev_b32_e32 v97, 16, v17",1700,6800,
0x7f4ced42c5a4,"v_lshrrev_b32_e32 v98, 16, v18",1700,6800,
0x7f4ced42c5a8,"v_lshrrev_b32_e32 v99, 16, v19",1700,6800,
0x7f4ced42c5ac,"v_cndmask_b32_e32 v19, 0, v19, vcc",1700,6800,
0x7f4ced42c5b0,"v_cndmask_b32_e32 v18, 0, v18, vcc",1700,6800,
0x7f4ced42c5b4,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42c5b8,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42c5bc,"v_cndmask_b32_e32 v98, 0, v98, vcc",1700,6800,
0x7f4ced42c5c0,"v_cndmask_b32_e32 v99, 0, v99, vcc",1700,6800,
0x7f4ced42c5c4,"v_perm_b32 v19, v99, v19, s44",1700,6800,
0x7f4ced42c5cc,"v_perm_b32 v18, v98, v18, s44",1700,6800,
0x7f4ced42c5d4,"v_cndmask_b32_e32 v97, 0, v97, vcc",1700,6800,
0x7f4ced42c5d8,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c5e0,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c5e4,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c5ec,"scratch_store_dwordx4 off, v[16:19], s39 offset:400",1700,6800,
0x7f4ced42c5f4,s_nop 1,1700,6800,
0x7f4ced42c5f8,"v_add_lshl_u32 v16, v118, v108, 1",1700,6800,
0x7f4ced42c600,"buffer_load_dwordx4 v[16:19], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42c608,s_waitcnt vmcnt(0),1700,675496,
0x7f4ced42c60c,"v_lshrrev_b32_e32 v96, 16, v16",1700,6800,
0x7f4ced42c610,"v_lshrrev_b32_e32 v97, 16, v17",1700,6800,
0x7f4ced42c614,"v_lshrrev_b32_e32 v98, 16, v18",1700,6800,
0x7f4ced42c618,"v_lshrrev_b32_e32 v99, 16, v19",1700,6800,
0x7f4ced42c61c,"v_cndmask_b32_e32 v19, 0, v19, vcc",1700,6800,
0x7f4ced42c620,"v_cndmask_b32_e32 v18, 0, v18, vcc",1700,6800,
0x7f4ced42c624,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42c628,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42c62c,"v_cndmask_b32_e32 v98, 0, v98, vcc",1700,6800,
0x7f4ced42c630,"v_cndmask_b32_e32 v99, 0, v99, vcc",1700,6800,
0x7f4ced42c634,"v_perm_b32 v19, v99, v19, s44",1700,6800,
0x7f4ced42c63c,"v_perm_b32 v18, v98, v18, s44",1700,6800,
0x7f4ced42c644,"v_cndmask_b32_e32 v97, 0, v97, vcc",1700,6800,
0x7f4ced42c648,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c650,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c654,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c65c,"scratch_store_dwordx4 off, v[16:19], s39 offset:384",1700,6800,
0x7f4ced42c664,s_nop 1,1700,6800,
0x7f4ced42c668,"v_add_lshl_u32 v16, v118, v107, 1",1700,6800,
0x7f4ced42c670,"buffer_load_dwordx4 v[16:19], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42c678,s_waitcnt vmcnt(0),1700,1341840,
0x7f4ced42c67c,"v_lshrrev_b32_e32 v96, 16, v16",1700,6800,
0x7f4ced42c680,"v_lshrrev_b32_e32 v97, 16, v17",1700,6800,
0x7f4ced42c684,"v_lshrrev_b32_e32 v98, 16, v18",1700,6800,
0x7f4ced42c688,"v_lshrrev_b32_e32 v99, 16, v19",1700,6800,
0x7f4ced42c68c,"v_cndmask_b32_e32 v19, 0, v19, vcc",1700,6800,
0x7f4ced42c690,"v_cndmask_b32_e32 v18, 0, v18, vcc",1700,6800,
0x7f4ced42c694,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42c698,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42c69c,"v_cndmask_b32_e32 v98, 0, v98, vcc",1700,6800,
0x7f4ced42c6a0,"v_cndmask_b32_e32 v99, 0, v99, vcc",1700,6800,
0x7f4ced42c6a4,"v_perm_b32 v19, v99, v19, s44",1700,6800,
0x7f4ced42c6ac,"v_perm_b32 v18, v98, v18, s44",1700,6800,
0x7f4ced42c6b4,"v_cndmask_b32_e32 v97, 0, v97, vcc",1700,6800,
0x7f4ced42c6b8,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c6c0,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c6c4,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c6cc,"scratch_store_dwordx4 off, v[16:19], s39 offset:368",1700,6800,
0x7f4ced42c6d4,s_nop 1,1700,6800,
0x7f4ced42c6d8,"v_add_lshl_u32 v16, v118, v106, 1",1700,6800,
0x7f4ced42c6e0,"buffer_load_dwordx4 v[16:19], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42c6e8,s_waitcnt vmcnt(0),1700,684324,
0x7f4ced42c6ec,"v_lshrrev_b32_e32 v96, 16, v16",1700,6800,
0x7f4ced42c6f0,"v_lshrrev_b32_e32 v97, 16, v17",1700,6800,
0x7f4ced42c6f4,"v_lshrrev_b32_e32 v98, 16, v18",1700,6800,
0x7f4ced42c6f8,"v_lshrrev_b32_e32 v99, 16, v19",1700,6800,
0x7f4ced42c6fc,"v_cndmask_b32_e32 v19, 0, v19, vcc",1700,6800,
0x7f4ced42c700,"v_cndmask_b32_e32 v18, 0, v18, vcc",1700,6800,
0x7f4ced42c704,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42c708,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42c70c,"v_cndmask_b32_e32 v98, 0, v98, vcc",1700,6800,
0x7f4ced42c710,"v_cndmask_b32_e32 v99, 0, v99, vcc",1700,6800,
0x7f4ced42c714,"v_perm_b32 v19, v99, v19, s44",1700,6800,
0x7f4ced42c71c,"v_perm_b32 v18, v98, v18, s44",1700,6800,
0x7f4ced42c724,"v_cndmask_b32_e32 v97, 0, v97, vcc",1700,6800,
0x7f4ced42c728,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c730,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c734,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c73c,"scratch_store_dwordx4 off, v[16:19], s39 offset:352",1700,6800,
0x7f4ced42c744,s_nop 1,1700,6800,
0x7f4ced42c748,"v_add_lshl_u32 v16, v118, v105, 1",1700,6800,
0x7f4ced42c750,"buffer_load_dwordx4 v[16:19], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42c758,s_waitcnt vmcnt(0),1700,1399864,
0x7f4ced42c75c,"v_lshrrev_b32_e32 v96, 16, v16",1700,6800,
0x7f4ced42c760,"v_lshrrev_b32_e32 v97, 16, v17",1700,6800,
0x7f4ced42c764,"v_lshrrev_b32_e32 v98, 16, v18",1700,6800,
0x7f4ced42c768,"v_lshrrev_b32_e32 v99, 16, v19",1700,6800,
0x7f4ced42c76c,"v_cndmask_b32_e32 v19, 0, v19, vcc",1700,6800,
0x7f4ced42c770,"v_cndmask_b32_e32 v18, 0, v18, vcc",1700,6800,
0x7f4ced42c774,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42c778,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42c77c,"v_cndmask_b32_e32 v98, 0, v98, vcc",1700,6800,
0x7f4ced42c780,"v_cndmask_b32_e32 v99, 0, v99, vcc",1700,6800,
0x7f4ced42c784,"v_perm_b32 v19, v99, v19, s44",1700,6800,
0x7f4ced42c78c,"v_perm_b32 v18, v98, v18, s44",1700,6800,
0x7f4ced42c794,"v_cndmask_b32_e32 v97, 0, v97, vcc",1700,6800,
0x7f4ced42c798,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c7a0,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c7a4,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c7ac,"scratch_store_dwordx4 off, v[16:19], s39 offset:336",1700,6800,
0x7f4ced42c7b4,s_nop 1,1700,6800,
0x7f4ced42c7b8,"v_add_lshl_u32 v16, v118, v104, 1",1700,6800,
0x7f4ced42c7c0,"buffer_load_dwordx4 v[16:19], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42c7c8,s_waitcnt vmcnt(0),1700,677332,
0x7f4ced42c7cc,"v_lshrrev_b32_e32 v96, 16, v16",1700,6800,
0x7f4ced42c7d0,"v_lshrrev_b32_e32 v97, 16, v17",1700,6800,
0x7f4ced42c7d4,"v_lshrrev_b32_e32 v98, 16, v18",1700,6800,
0x7f4ced42c7d8,"v_lshrrev_b32_e32 v99, 16, v19",1700,6800,
0x7f4ced42c7dc,"v_cndmask_b32_e32 v19, 0, v19, vcc",1700,6800,
0x7f4ced42c7e0,"v_cndmask_b32_e32 v18, 0, v18, vcc",1700,6800,
0x7f4ced42c7e4,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42c7e8,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42c7ec,"v_cndmask_b32_e32 v98, 0, v98, vcc",1700,6800,
0x7f4ced42c7f0,"v_cndmask_b32_e32 v99, 0, v99, vcc",1700,6800,
0x7f4ced42c7f4,"v_perm_b32 v19, v99, v19, s44",1700,6800,
0x7f4ced42c7fc,"v_perm_b32 v18, v98, v18, s44",1700,6800,
0x7f4ced42c804,"v_cndmask_b32_e32 v97, 0, v97, vcc",1700,6800,
0x7f4ced42c808,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c810,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c814,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c81c,"scratch_store_dwordx4 off, v[16:19], s39 offset:320",1700,6800,
0x7f4ced42c824,s_nop 1,1700,6800,
0x7f4ced42c828,"v_add_lshl_u32 v16, v118, v67, 1",1700,6800,
0x7f4ced42c830,"buffer_load_dwordx4 v[16:19], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42c838,s_waitcnt vmcnt(0),1700,1388848,
0x7f4ced42c83c,"v_lshrrev_b32_e32 v96, 16, v16",1700,6800,
0x7f4ced42c840,"v_lshrrev_b32_e32 v97, 16, v17",1700,6800,
0x7f4ced42c844,"v_lshrrev_b32_e32 v98, 16, v18",1700,6800,
0x7f4ced42c848,"v_lshrrev_b32_e32 v99, 16, v19",1700,6800,
0x7f4ced42c84c,"v_cndmask_b32_e32 v19, 0, v19, vcc",1700,6800,
0x7f4ced42c850,"v_cndmask_b32_e32 v18, 0, v18, vcc",1700,6800,
0x7f4ced42c854,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42c858,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42c85c,"v_cndmask_b32_e32 v98, 0, v98, vcc",1700,6800,
0x7f4ced42c860,"v_cndmask_b32_e32 v99, 0, v99, vcc",1700,6800,
0x7f4ced42c864,"v_perm_b32 v19, v99, v19, s44",1700,6800,
0x7f4ced42c86c,"v_perm_b32 v18, v98, v18, s44",1700,6800,
0x7f4ced42c874,"v_cndmask_b32_e32 v97, 0, v97, vcc",1700,6800,
0x7f4ced42c878,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c880,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c884,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c88c,"scratch_store_dwordx4 off, v[16:19], s39 offset:304",1700,6800,
0x7f4ced42c894,s_nop 1,1700,6800,
0x7f4ced42c898,"v_add_lshl_u32 v16, v118, v103, 1",1700,6800,
0x7f4ced42c8a0,"buffer_load_dwordx4 v[16:19], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42c8a8,s_waitcnt vmcnt(0),1700,683372,
0x7f4ced42c8ac,"v_lshrrev_b32_e32 v96, 16, v16",1700,6800,
0x7f4ced42c8b0,"v_lshrrev_b32_e32 v97, 16, v17",1700,6800,
0x7f4ced42c8b4,"v_lshrrev_b32_e32 v98, 16, v18",1700,6800,
0x7f4ced42c8b8,"v_lshrrev_b32_e32 v99, 16, v19",1700,6800,
0x7f4ced42c8bc,"v_cndmask_b32_e32 v19, 0, v19, vcc",1700,6800,
0x7f4ced42c8c0,"v_cndmask_b32_e32 v18, 0, v18, vcc",1700,6800,
0x7f4ced42c8c4,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42c8c8,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42c8cc,"v_cndmask_b32_e32 v98, 0, v98, vcc",1700,6800,
0x7f4ced42c8d0,"v_cndmask_b32_e32 v99, 0, v99, vcc",1700,6800,
0x7f4ced42c8d4,"v_perm_b32 v19, v99, v19, s44",1700,6800,
0x7f4ced42c8dc,"v_perm_b32 v18, v98, v18, s44",1700,6800,
0x7f4ced42c8e4,"v_cndmask_b32_e32 v97, 0, v97, vcc",1700,6800,
0x7f4ced42c8e8,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c8f0,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c8f4,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c8fc,"scratch_store_dwordx4 off, v[16:19], s39 offset:288",1700,6800,
0x7f4ced42c904,s_nop 1,1700,6800,
0x7f4ced42c908,"v_add_lshl_u32 v16, v118, v102, 1",1700,6800,
0x7f4ced42c910,"buffer_load_dwordx4 v[16:19], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42c918,s_waitcnt vmcnt(0),1700,1215412,
0x7f4ced42c91c,"v_lshrrev_b32_e32 v96, 16, v16",1700,6800,
0x7f4ced42c920,"v_lshrrev_b32_e32 v97, 16, v17",1700,6800,
0x7f4ced42c924,"v_lshrrev_b32_e32 v98, 16, v18",1700,6800,
0x7f4ced42c928,"v_lshrrev_b32_e32 v99, 16, v19",1700,6800,
0x7f4ced42c92c,"v_cndmask_b32_e32 v19, 0, v19, vcc",1700,6800,
0x7f4ced42c930,"v_cndmask_b32_e32 v18, 0, v18, vcc",1700,6800,
0x7f4ced42c934,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42c938,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42c93c,"v_cndmask_b32_e32 v98, 0, v98, vcc",1700,6800,
0x7f4ced42c940,"v_cndmask_b32_e32 v99, 0, v99, vcc",1700,6800,
0x7f4ced42c944,"v_perm_b32 v19, v99, v19, s44",1700,6800,
0x7f4ced42c94c,"v_perm_b32 v18, v98, v18, s44",1700,6800,
0x7f4ced42c954,"v_cndmask_b32_e32 v97, 0, v97, vcc",1700,6800,
0x7f4ced42c958,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c960,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c964,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c96c,"scratch_store_dwordx4 off, v[16:19], s39 offset:272",1700,6800,
0x7f4ced42c974,s_nop 1,1700,6800,
0x7f4ced42c978,"v_add_lshl_u32 v16, v118, v20, 1",1700,6800,
0x7f4ced42c980,"buffer_load_dwordx4 v[16:19], v16, s[40:43], 0 offen",1700,6800,
0x7f4ced42c988,s_waitcnt vmcnt(0),1700,676204,
0x7f4ced42c98c,"v_lshrrev_b32_e32 v96, 16, v16",1700,6800,
0x7f4ced42c990,"v_lshrrev_b32_e32 v97, 16, v17",1700,6800,
0x7f4ced42c994,"v_lshrrev_b32_e32 v98, 16, v18",1700,6800,
0x7f4ced42c998,"v_lshrrev_b32_e32 v99, 16, v19",1700,6800,
0x7f4ced42c99c,"v_cndmask_b32_e32 v19, 0, v19, vcc",1700,6800,
0x7f4ced42c9a0,"v_cndmask_b32_e32 v18, 0, v18, vcc",1700,6800,
0x7f4ced42c9a4,"v_cndmask_b32_e32 v17, 0, v17, vcc",1700,6800,
0x7f4ced42c9a8,"v_cndmask_b32_e32 v16, 0, v16, vcc",1700,6800,
0x7f4ced42c9ac,"v_cndmask_b32_e32 v98, 0, v98, vcc",1700,6800,
0x7f4ced42c9b0,"v_cndmask_b32_e32 v99, 0, v99, vcc",1700,6800,
0x7f4ced42c9b4,"v_perm_b32 v19, v99, v19, s44",1700,6800,
0x7f4ced42c9bc,"v_perm_b32 v18, v98, v18, s44",1700,6800,
0x7f4ced42c9c4,"v_cndmask_b32_e32 v97, 0, v97, vcc",1700,6800,
0x7f4ced42c9c8,"v_perm_b32 v17, v97, v17, s44",1700,6800,
0x7f4ced42c9d0,"v_cndmask_b32_e32 v96, 0, v96, vcc",1700,6800,
0x7f4ced42c9d4,"v_perm_b32 v16, v96, v16, s44",1700,6800,
0x7f4ced42c9dc,"scratch_store_dwordx4 off, v[16:19], s39 offset:256",1700,6800,
0x7f4ced42c9e4,"scratch_load_dwordx4 v[16:19], off, s38 offset:256",1700,6800,
0x7f4ced42c9ec,s_waitcnt vmcnt(0),1700,989224,
0x7f4ced42c9f0,"v_mfma_f32_16x16x16_f16 v[8:11], v[22:23], v[16:17], v[8:11]",1700,6800,
0x7f4ced42c9f8,"v_mfma_f32_16x16x16_f16 v[8:11], v[24:25], v[18:19], v[8:11]",1700,23800,
0x7f4ced42ca00,"scratch_load_dwordx4 v[16:19], off, s38 offset:272",1700,6800,
0x7f4ced42ca08,s_waitcnt vmcnt(0),1700,766868,
0x7f4ced42ca0c,"v_mfma_f32_16x16x16_f16 v[8:11], v[26:27], v[16:17], v[8:11]",1700,6800,
0x7f4ced42ca14,"v_mfma_f32_16x16x16_f16 v[8:11], v[28:29], v[18:19], v[8:11]",1700,23800,
0x7f4ced42ca1c,"scratch_load_dwordx4 v[16:19], off, s38 offset:288",1700,6800,
0x7f4ced42ca24,s_waitcnt vmcnt(0),1700,906716,
0x7f4ced42ca28,"v_mfma_f32_16x16x16_f16 v[8:11], v[30:31], v[16:17], v[8:11]",1700,6800,
0x7f4ced42ca30,"v_mfma_f32_16x16x16_f16 v[8:11], v[32:33], v[18:19], v[8:11]",1700,23796,
0x7f4ced42ca38,"scratch_load_dwordx4 v[16:19], off, s38 offset:304",1700,6800,
0x7f4ced42ca40,s_waitcnt vmcnt(0),1700,761872,
0x7f4ced42ca44,"v_mfma_f32_16x16x16_f16 v[8:11], v[34:35], v[16:17], v[8:11]",1700,6800,
0x7f4ced42ca4c,"v_mfma_f32_16x16x16_f16 v[8:11], v[36:37], v[18:19], v[8:11]",1700,23800,
0x7f4ced42ca54,"scratch_load_dwordx4 v[16:19], off, s38 offset:320",1700,6800,
0x7f4ced42ca5c,s_waitcnt vmcnt(0),1700,738532,
0x7f4ced42ca60,"v_mfma_f32_16x16x16_f16 v[8:11], v[38:39], v[16:17], v[8:11]",1700,6800,
0x7f4ced42ca68,"v_mfma_f32_16x16x16_f16 v[8:11], v[40:41], v[18:19], v[8:11]",1700,23800,
0x7f4ced42ca70,"scratch_load_dwordx4 v[16:19], off, s38 offset:336",1700,6800,
0x7f4ced42ca78,s_waitcnt vmcnt(0),1700,735016,
0x7f4ced42ca7c,"v_mfma_f32_16x16x16_f16 v[8:11], v[42:43], v[16:17], v[8:11]",1700,6800,
0x7f4ced42ca84,"v_mfma_f32_16x16x16_f16 v[8:11], v[44:45], v[18:19], v[8:11]",1700,23800,
0x7f4ced42ca8c,"scratch_load_dwordx4 v[16:19], off, s38 offset:352",1700,6800,
0x7f4ced42ca94,s_waitcnt vmcnt(0),1700,745684,
0x7f4ced42ca98,"v_mfma_f32_16x16x16_f16 v[8:11], v[124:125], v[16:17], v[8:11]",1700,6800,
0x7f4ced42caa0,"v_mfma_f32_16x16x16_f16 v[8:11], v[46:47], v[18:19], v[8:11]",1700,23800,
0x7f4ced42caa8,"scratch_load_dwordx4 v[16:19], off, s38 offset:368",1700,6800,
0x7f4ced42cab0,s_waitcnt vmcnt(0),1700,747012,
0x7f4ced42cab4,"v_mfma_f32_16x16x16_f16 v[8:11], v[48:49], v[16:17], v[8:11]",1700,6800,
0x7f4ced42cabc,"v_mfma_f32_16x16x16_f16 v[8:11], v[50:51], v[18:19], v[8:11]",1700,23800,
0x7f4ced42cac4,"scratch_load_dwordx4 v[16:19], off, s38 offset:384",1700,6800,
0x7f4ced42cacc,s_waitcnt vmcnt(0),1700,742124,
0x7f4ced42cad0,"v_mfma_f32_16x16x16_f16 v[8:11], v[52:53], v[16:17], v[8:11]",1700,6800,
0x7f4ced42cad8,"v_mfma_f32_16x16x16_f16 v[8:11], v[54:55], v[18:19], v[8:11]",1700,23800,
0x7f4ced42cae0,"scratch_load_dwordx4 v[16:19], off, s38 offset:400",1700,6800,
0x7f4ced42cae8,s_waitcnt vmcnt(0),1700,735468,
0x7f4ced42caec,"v_mfma_f32_16x16x16_f16 v[8:11], v[56:57], v[16:17], v[8:11]",1700,6800,
