Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,SQ_INSTS,TA_BUFFER_READ_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TD_SPI_STALL_sum,TD_LOAD_WAVEFRONT_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCC_REQ[0],TCC_READ[0],TCC_WRITE[0],TCC_ATOMIC[0],TCC_REQ[1],TCC_READ[1],TCC_WRITE[1],TCC_ATOMIC[1],TCC_REQ[2],TCC_READ[2],TCC_WRITE[2],TCC_ATOMIC[2],TCC_REQ[3],TCC_READ[3],TCC_WRITE[3],TCC_ATOMIC[3],TCC_REQ[4],TCC_READ[4],TCC_WRITE[4],TCC_ATOMIC[4],TCC_REQ[5],TCC_READ[5],TCC_WRITE[5],TCC_ATOMIC[5],TCC_REQ[6],TCC_READ[6],TCC_WRITE[6],TCC_ATOMIC[6],TCC_REQ[7],TCC_READ[7],TCC_WRITE[7],TCC_ATOMIC[7],TCC_REQ[8],TCC_READ[8],TCC_WRITE[8],TCC_ATOMIC[8],TCC_REQ[9],TCC_READ[9],TCC_WRITE[9],TCC_ATOMIC[9],TCC_REQ[10],TCC_READ[10],TCC_WRITE[10],TCC_ATOMIC[10],TCC_REQ[11],TCC_READ[11],TCC_WRITE[11],TCC_ATOMIC[11],TCC_REQ[12],TCC_READ[12],TCC_WRITE[12],TCC_ATOMIC[12],TCC_REQ[13],TCC_READ[13],TCC_WRITE[13],TCC_ATOMIC[13],TCC_REQ[14],TCC_READ[14],TCC_WRITE[14],TCC_ATOMIC[14],TCC_REQ[15],TCC_READ[15],TCC_WRITE[15],TCC_ATOMIC[15],CPC_CPC_STAT_IDLE,CPC_CPC_TCIU_BUSY,CPF_CPF_TCIU_BUSY,CPF_CPF_TCIU_STALL,SPI_CSN_NUM_THREADGROUPS,SPI_CSN_WAVE,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
103,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,426,440940,440940,385024,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,18063,0,60320,0,180747,0.0,0.0,59.0,18063.0,0.0,0.0,0.0,18063.0,18046,6,18040,0,18040,0,18040,0,18138,98,18040,0,18112,72,18040,0,18136,96,18040,0,18234,194,18040,0,18044,4,18040,0,18140,100,18040,0,18046,6,18040,0,18034,0,18034,0,18126,98,18028,0,18100,72,18028,0,18136,96,18040,0,18238,194,18044,0,18048,0,18048,0,18150,102,18048,0,0,682,18203,0,1504,6016,55112,3806392390899274,3806496827063652,3806496827070252,3806392391734443
104,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,429,440940,440940,527104,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,24720,0,82496,0,247308,0.0,0.0,120.0,24720.0,0.0,0.0,0.0,24720.0,24722,26,24696,0,24696,0,24696,0,24794,98,24696,0,24744,48,24696,0,24796,96,24700,0,24894,194,24700,0,24700,0,24700,0,24800,100,24700,0,24727,27,24700,0,24700,0,24700,0,24798,98,24700,0,24748,48,24700,0,24796,96,24700,0,24894,194,24700,0,24704,4,24700,0,24802,102,24700,0,0,682,17154,0,2059,8236,69571,3806392392294136,3806496827108972,3806496827117732,3806392393143570
105,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,432,440940,440940,232192,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,10896,0,36416,0,109068,0.0,0.0,18.0,10896.0,0.0,0.0,0.0,10896.0,10902,26,10876,0,10876,0,10876,0,10974,98,10876,0,10924,48,10876,0,10968,96,10872,0,11066,194,10872,0,10872,0,10872,0,10972,100,10872,0,10903,27,10876,0,10876,0,10876,0,10974,98,10876,0,10924,48,10876,0,10972,96,10876,0,11070,194,10876,0,10880,4,10876,0,10978,102,10876,0,0,682,18127,0,907,3628,40229,3806392393702706,3806496827153692,3806496827168012,3806392394544778
106,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,435,440940,440940,604672,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,28353,0,94598,0,283635,0.0,0.0,132.0,28353.0,0.0,0.0,0.0,28353.0,28338,2,28336,0,28360,24,28336,0,28442,98,28344,0,28388,48,28340,0,28440,96,28344,0,28538,194,28344,0,28348,4,28344,0,28444,100,28344,0,28327,3,28324,0,28348,24,28324,0,28422,98,28324,0,28372,48,28324,0,28432,96,28336,0,28530,194,28336,0,28330,0,28330,0,28426,102,28324,0,0,682,16688,0,2362,9448,76389,3806392395104164,3806496827202572,3806496827213332,3806392395942754
107,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,438,440940,440940,314368,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,14736,0,49184,0,147456,0.0,0.0,55.0,14736.0,0.0,0.0,0.0,14736.0,14724,0,14724,0,14750,26,14724,0,14814,98,14716,0,14764,48,14716,0,14812,96,14716,0,14910,194,14716,0,14720,4,14716,0,14816,100,14716,0,14737,1,14736,0,14762,26,14736,0,14834,98,14736,0,14784,48,14736,0,14832,96,14736,0,14930,194,14736,0,14724,0,14724,0,14826,102,14724,0,0,682,16818,0,1228,4912,49019,3806392396502794,3806496827247972,3806496827255252,3806392397341804
108,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,441,440940,440940,178176,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,8348,0,27880,0,83572,0.0,0.0,1.0,8348.0,0.0,0.0,0.0,8348.0,8340,0,8340,0,8346,6,8340,0,8462,122,8340,0,8388,48,8340,0,8428,96,8332,0,8526,194,8332,0,8332,0,8332,0,8432,100,8332,0,8341,1,8340,0,8346,6,8340,0,8462,122,8340,0,8388,48,8340,0,8448,96,8352,0,8546,194,8352,0,8352,0,8352,0,8454,102,8352,0,0,682,12488,0,696,2784,34064,3806392397903479,3806496827294173,3806496827302453,3806392398745959
109,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,444,440940,440940,353024,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,16558,0,55284,0,165686,0.0,0.0,61.0,16558.0,0.0,0.0,0.0,16558.0,16548,0,16548,0,16542,2,16540,0,16662,122,16540,0,16588,48,16540,0,16644,96,16548,0,16742,194,16548,0,16548,0,16548,0,16648,100,16548,0,16541,1,16540,0,16542,2,16540,0,16650,122,16528,0,16588,48,16540,0,16624,96,16528,0,16722,194,16528,0,16532,4,16528,0,16630,102,16528,0,0,682,18524,0,1379,5516,51981,3806392399303559,3806496827338693,3806496827349293,3806392400142431
110,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,447,440940,440940,323072,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,15145,0,50550,0,151547,0.0,0.0,50.0,15145.0,0.0,0.0,0.0,15145.0,15144,0,15144,0,15144,4,15140,0,15234,98,15136,0,15208,72,15136,0,15220,96,15124,0,15324,194,15130,0,15140,4,15136,0,15236,100,15136,0,15133,1,15132,0,15139,7,15132,0,15230,98,15132,0,15204,72,15132,0,15228,96,15132,0,15326,194,15132,0,15132,0,15132,0,15234,102,15132,0,0,682,18135,0,1262,5048,48224,3806392400700520,3806496827383133,3806496827393813,3806392401533962
111,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,450,440940,440940,333568,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,15639,0,52202,0,156489,0.0,0.0,53.0,15639.0,0.0,0.0,0.0,15639.0,15632,0,15632,0,15630,2,15628,0,15726,98,15628,0,15694,72,15622,0,15724,96,15628,0,15822,194,15628,0,15632,4,15628,0,15728,100,15628,0,15625,1,15624,0,15626,2,15624,0,15722,98,15624,0,15696,72,15624,0,15720,96,15624,0,15818,194,15624,0,15624,0,15624,0,15726,102,15624,0,0,682,16572,0,1303,5212,49741,3806392402093322,3806496827428613,3806496827442693,3806392402931805
112,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,453,440940,440940,317440,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,14883,0,49682,0,148929,0.0,0.0,61.0,14883.0,0.0,0.0,0.0,14883.0,14860,0,14860,0,14862,2,14860,0,14958,98,14860,0,14912,48,14864,0,14980,120,14860,0,15054,194,14860,0,14864,4,14860,0,14960,100,14860,0,14881,1,14880,0,14882,2,14880,0,14972,98,14874,0,14928,48,14880,0,15000,120,14880,0,15074,194,14880,0,14880,0,14880,0,14982,102,14880,0,0,682,17801,0,1240,4960,48544,3806392403487880,3806496827477333,3806496827488613,3806392404315350
113,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,456,440940,440940,299520,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,14051,0,46930,0,140617,0.0,0.0,45.0,14051.0,0.0,0.0,0.0,14051.0,14032,0,14032,0,14034,2,14032,0,14134,102,14032,0,14084,48,14036,0,14160,120,14040,0,14234,194,14040,0,14044,4,14040,0,14140,100,14040,0,14033,1,14032,0,14034,2,14032,0,14128,102,14026,0,14080,48,14032,0,14140,120,14020,0,14214,194,14020,0,14020,0,14020,0,14122,102,14020,0,0,682,18965,0,1170,4680,46319,3806392404873768,3806496827523453,3806496827536333,3806392405712010
114,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,459,440940,440940,244224,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,11450,0,38236,0,114598,0.0,0.0,23.0,11450.0,0.0,0.0,0.0,11450.0,11428,0,11428,0,11428,0,11428,0,11536,100,11436,0,11476,48,11428,0,11524,96,11428,0,11646,218,11428,0,11432,4,11428,0,11528,100,11428,0,11449,1,11448,0,11448,0,11448,0,11548,100,11448,0,11496,48,11448,0,11532,96,11436,0,11666,218,11448,0,11448,0,11448,0,11550,102,11448,0,0,682,18045,0,954,3816,40145,3806392406268561,3806496827569694,3806496827576734,3806392407106801
115,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,462,440940,440940,544000,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,25497,0,85046,0,255063,0.0,0.0,93.0,25497.0,0.0,0.0,0.0,25497.0,25500,0,25500,0,25500,0,25500,0,25604,104,25500,0,25548,48,25500,0,25584,96,25488,0,25706,218,25488,0,25494,0,25494,0,25588,100,25488,0,25481,1,25480,0,25480,0,25480,0,25584,104,25480,0,25528,48,25480,0,25584,96,25488,0,25702,218,25484,0,25492,4,25488,0,25590,102,25488,0,0,682,17426,0,2125,8500,69439,3806392407661467,3806496827618934,3806496827630294,3806392408506868
116,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,465,440940,440940,286720,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,13449,0,44918,0,134595,0.0,0.0,39.0,13449.0,0.0,0.0,0.0,13449.0,13420,0,13420,0,13426,0,13426,0,13532,100,13432,0,13480,48,13432,0,13516,96,13420,0,13614,194,13420,0,13448,28,13420,0,13520,100,13420,0,13433,1,13432,0,13432,0,13432,0,13540,100,13440,0,13484,48,13436,0,13536,96,13440,0,13634,194,13440,0,13464,24,13440,0,13542,102,13440,0,0,682,16962,0,1120,4480,44774,3806392409064668,3806496827664334,3806496827671254,3806392409915282
117,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,468,440940,440940,429568,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,20136,0,67184,0,201456,0.0,0.0,78.0,20136.0,0.0,0.0,0.0,20136.0,20124,0,20124,0,20124,0,20124,0,20224,100,20124,0,20172,48,20124,0,20220,96,20124,0,20318,194,20124,0,20152,28,20124,0,20224,100,20124,0,20129,1,20128,0,20128,0,20128,0,20228,100,20128,0,20176,48,20128,0,20212,96,20116,0,20310,194,20116,0,20160,24,20136,0,20238,102,20136,0,0,682,16080,0,1678,6712,60071,3806392410475580,3806496827709214,3806496827722494,3806392411322558
118,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,471,440940,440940,226304,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,10600,0,35372,0,106072,0.0,0.0,15.0,10600.0,0.0,0.0,0.0,10600.0,10596,0,10596,0,10596,0,10596,0,10700,104,10596,0,10644,48,10596,0,10692,96,10596,0,10790,194,10596,0,10596,0,10596,0,10720,124,10596,0,10609,1,10608,0,10608,0,10608,0,10700,104,10596,0,10644,48,10596,0,10684,96,10588,0,10782,194,10588,0,10596,0,10596,0,10722,126,10596,0,0,682,18370,0,884,3536,38728,3806392411880262,3806496827755654,3806496827764134,3806392412710004
119,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,474,440940,440940,182016,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,8532,0,28440,0,85320,0.0,0.0,8.0,8532.0,0.0,0.0,0.0,8532.0,8532,0,8532,0,8532,0,8532,0,8632,100,8532,0,8580,48,8532,0,8628,96,8532,0,8726,194,8532,0,8532,0,8532,0,8656,124,8532,0,8533,1,8532,0,8532,0,8532,0,8632,100,8532,0,8580,48,8532,0,8628,96,8532,0,8726,194,8532,0,8532,0,8532,0,8658,126,8532,0,0,682,16243,0,711,2844,34630,3806392413269678,3806496827806815,3806496827818095,3806392414109189
120,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,477,440940,440940,494080,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,23169,0,77318,0,231795,0.0,0.0,94.0,23169.0,0.0,0.0,0.0,23169.0,23140,0,23140,0,23140,0,23140,0,23240,100,23140,0,23192,52,23140,0,23266,120,23146,0,23334,194,23140,0,23152,0,23152,0,23252,100,23152,0,23161,1,23160,0,23160,0,23160,0,23260,100,23160,0,23212,52,23160,0,23272,120,23152,0,23346,194,23152,0,23164,4,23160,0,23258,102,23156,0,0,682,17167,0,1930,7720,65592,3806392414667470,3806496827853895,3806496827867335,3806392415493516
121,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,480,440940,440940,292864,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,13734,0,45860,0,137442,0.0,0.0,30.0,13734.0,0.0,0.0,0.0,13734.0,13708,0,13708,0,13708,0,13708,0,13806,98,13708,0,13758,50,13708,0,13828,120,13708,0,13902,194,13708,0,13720,0,13720,0,13808,100,13708,0,13729,1,13728,0,13728,0,13728,0,13826,98,13728,0,13778,50,13728,0,13848,120,13728,0,13914,194,13720,0,13732,4,13728,0,13830,102,13728,0,0,682,18246,0,1144,4576,46384,3806392416051193,3806496827901815,3806496827911975,3806392416889454
122,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,483,440940,440940,510976,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,23955,0,79922,0,239649,0.0,0.0,103.0,23955.0,0.0,0.0,0.0,23955.0,23952,0,23952,0,23952,0,23952,0,24050,98,23952,0,24004,52,23952,0,24048,96,23952,0,24170,218,23952,0,23946,0,23946,0,24052,100,23952,0,23933,1,23932,0,23936,0,23936,0,24030,98,23932,0,23984,52,23932,0,24028,96,23932,0,24150,218,23932,0,23936,4,23932,0,24034,102,23932,0,0,682,17356,0,1996,7984,67431,3806392417445131,3806496827947015,3806496827956455,3806392418291530
123,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,486,440940,440940,482560,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,22638,0,75568,0,226484,0.0,0.0,79.0,22638.0,0.0,0.0,0.0,22638.0,22612,0,22612,0,22612,0,22612,0,22710,98,22612,0,22666,54,22612,0,22708,96,22612,0,22830,218,22612,0,22612,0,22612,0,22712,100,22612,0,22601,1,22600,0,22612,0,22612,0,22710,98,22612,0,22664,52,22612,0,22708,96,22612,0,22838,218,22620,0,22616,4,22612,0,22714,102,22612,0,0,682,16822,0,1885,7540,65022,3806392418851265,3806496827992335,3806496828006695,3806392419684957
124,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,489,440940,440940,362240,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,16990,0,56724,0,170006,0.0,0.0,47.0,16990.0,0.0,0.0,0.0,16990.0,16972,0,16972,0,16972,0,16972,0,17070,98,16972,0,17022,50,16972,0,17068,96,16972,0,17166,194,16972,0,16996,24,16972,0,17072,100,16972,0,16969,1,16968,0,16968,0,16968,0,17066,98,16968,0,17018,50,16968,0,17068,96,16972,0,17174,194,16980,0,16988,28,16960,0,17074,102,16972,0,0,682,17098,0,1415,5660,52220,3806392420251601,3806496828041415,3806496828051816,3806392421098610
125,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,492,440940,440940,258560,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,12130,0,40524,0,121406,0.0,0.0,24.0,12130.0,0.0,0.0,0.0,12130.0,12120,0,12120,0,12112,0,12112,0,12210,98,12112,0,12164,52,12112,0,12216,96,12120,0,12314,194,12120,0,12148,28,12120,0,12220,100,12120,0,12113,1,12112,0,12112,0,12112,0,12210,98,12112,0,12152,52,12100,0,12196,96,12100,0,12294,194,12100,0,12124,24,12100,0,12202,102,12100,0,0,682,17918,0,1010,4040,42528,3806392421657295,3806496828087336,3806496828094576,3806392422496707
126,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,495,440940,440940,626688,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,29387,0,98050,0,293977,0.0,0.0,134.0,29387.0,0.0,0.0,0.0,29387.0,29372,0,29372,0,29368,0,29368,0,29466,98,29368,0,29412,50,29362,0,29460,96,29364,0,29558,194,29364,0,29364,0,29364,0,29488,124,29364,0,29369,1,29368,0,29368,0,29368,0,29466,98,29368,0,29418,50,29368,0,29464,96,29368,0,29562,194,29368,0,29372,4,29368,0,29494,126,29368,0,0,682,17938,0,2448,9792,78143,3806392423055940,3806496828132816,3806496828143256,3806392423892532
127,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,498,440940,440940,398336,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,18679,0,62346,0,186893,0.0,0.0,76.0,18679.0,0.0,0.0,0.0,18679.0,18664,0,18664,0,18662,0,18662,0,18758,98,18660,0,18708,48,18660,0,18758,98,18660,0,18854,194,18660,0,18664,4,18660,0,18784,124,18660,0,18665,1,18664,0,18664,0,18664,0,18762,98,18664,0,18712,48,18664,0,18762,98,18664,0,18858,194,18664,0,18664,0,18664,0,18790,126,18664,0,0,682,18073,0,1556,6224,56084,3806392424458412,3806496828177976,3806496828187016,3806392425293600
128,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,501,440940,440940,143360,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,6730,0,22524,0,67406,0.0,0.0,0.0,6730.0,0.0,0.0,0.0,6730.0,6736,24,6712,0,6700,0,6700,0,6810,98,6712,0,6768,48,6720,0,6806,98,6708,0,6902,194,6708,0,6712,4,6708,0,6808,100,6708,0,6737,25,6712,0,6712,0,6712,0,6810,98,6712,0,6760,48,6712,0,6810,98,6712,0,6906,194,6712,0,6712,0,6712,0,6814,102,6712,0,0,682,11987,0,560,2240,30791,3806392425852544,3806496828223336,3806496828234936,3806392426675995
129,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,504,440940,440940,392448,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,18401,0,61414,0,184111,0.0,0.0,68.0,18401.0,0.0,0.0,0.0,18401.0,18416,24,18392,0,18396,0,18396,0,18494,98,18396,0,18444,48,18396,0,18494,98,18396,0,18590,194,18396,0,18400,4,18396,0,18496,100,18396,0,18407,25,18382,0,18376,0,18376,0,18474,98,18376,0,18424,48,18376,0,18474,98,18376,0,18570,194,18376,0,18376,0,18376,0,18478,102,18376,0,0,682,19255,0,1533,6132,56061,3806392427234871,3806496828269216,3806496828278976,3806392428061625
130,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,507,440940,440940,361984,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,16965,0,56606,0,169743,0.0,0.0,61.0,16965.0,0.0,0.0,0.0,16965.0,16956,0,16956,0,16980,24,16956,0,17054,98,16956,0,17010,48,16962,0,17069,101,16968,0,17162,194,16968,0,16972,4,16968,0,17068,100,16968,0,16949,1,16948,0,16972,24,16948,0,17046,98,16948,0,16996,48,16948,0,17058,102,16956,0,17150,194,16956,0,16956,0,16956,0,17054,102,16952,0,0,682,17642,0,1414,5656,52549,3806392428617815,3806496828315097,3806496828327417,3806392429455426
131,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,510,440940,440940,404736,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,18980,0,63352,0,189904,0.0,0.0,53.0,18980.0,0.0,0.0,0.0,18980.0,18952,0,18952,0,18976,24,18952,0,19050,98,18952,0,19000,48,18952,0,19050,98,18952,0,19146,194,18952,0,18964,0,18964,0,19064,100,18964,0,18973,1,18972,0,18996,24,18972,0,19070,98,18972,0,19020,48,18972,0,19070,98,18972,0,19166,194,18972,0,18968,4,18964,0,19066,102,18964,0,0,682,17893,0,1581,6324,56951,3806392430012661,3806496828362177,3806496828374577,3806392430854028
132,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,513,440940,440940,550400,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,25789,0,85994,0,257950,0.0,0.0,120.0,25789.0,0.0,0.0,0.0,25789.0,25784,0,25784,0,25788,0,25788,0,25910,122,25788,0,25836,48,25788,0,25890,102,25788,0,25982,194,25788,0,25788,0,25788,0,25888,100,25788,0,25789,1,25788,0,25788,0,25788,0,25910,122,25788,0,25836,48,25788,0,25890,102,25788,0,25988,194,25794,0,25788,0,25788,0,25890,102,25788,0,0,682,17213,0,2150,8600,70872,3806392431412632,3806496828409857,3806496828418657,3806392432244828
133,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,516,440940,440940,263936,256,0,0,12,4,32,64,0x0,0x7faa5166c2c0,0,0,0,12385,0,41384,0,123961,0.0,0.0,36.0,12385.0,0.0,0.0,0.0,12385.0,12368,0,12368,0,12372,0,12372,0,12494,122,12372,0,12420,48,12372,0,12462,98,12364,0,12558,194,12364,0,12364,0,12364,0,12464,100,12364,0,12353,1,12352,0,12352,0,12352,0,12474,122,12352,0,12406,48,12358,0,12462,98,12364,0,12558,194,12364,0,12368,4,12364,0,12466,102,12364,0,0,682,17660,0,1031,4124,42542,3806392432804610,3806496828455977,3806496828466617,3806392433635621
